,x,y,teamId,playerId,playerName,matchId,type,date,team_name
3170,1.581997186,1.180696955,9879,494417,Harry Wilson,3619601,missed_shot,10/20/2021 13:45,Fulham
3172,1.080687831,0.322751321,9879,1113816,Jay Stansfield,3619601,shotBlocked,10/20/2021 13:45,Fulham
3173,0,0.307463101,9879,240478,Neeskens Kebano,3619601,missed_shot,10/20/2021 13:45,Fulham
3174,0.818452381,0.129100528,9879,149150,Denis Odoi,3619601,shotOT,10/20/2021 13:45,Fulham
3235,0.536044974,0.56906154,9796,675023,Danel Sinani,3619565,shotOT,10/20/2021 13:45,Huddersfield Town
3237,1.121031746,0.322751321,9796,189074,Jonathan Hogg,3619565,shotBlocked,10/20/2021 13:45,Huddersfield Town
3238,4.112433862,0.893340632,9796,575804,Harry Toffolo,3619565,missed_shot,10/20/2021 13:45,Huddersfield Town
3239,3.51196775,0.61322751,9796,914134,Lewis O'Brien,3619565,missed_shot,10/20/2021 13:45,Huddersfield Town
3240,0.193121693,0.322751321,9796,480787,Duane Holmes,3619565,shotBlocked,10/20/2021 13:45,Huddersfield Town
3242,1.984126984,0.61322751,9796,24157,Fraizer Campbell,3619565,post,10/20/2021 13:45,Huddersfield Town
3243,4.081845238,0.893340632,9796,575804,Harry Toffolo,3619565,missed_shot,10/20/2021 13:45,Huddersfield Town
3245,0.415013228,0.322751321,9796,1096400,Levi Colwill,3619565,shotBlocked,10/20/2021 13:45,Huddersfield Town
3246,0.00952381,0.484126982,9796,24157,Fraizer Campbell,3619565,post,10/20/2021 13:45,Huddersfield Town
3271,1.242063492,0.322751321,10203,1076756,Brennan Johnson,3619560,shotBlocked,10/19/2021 13:45,Nottingham Forest
3272,1.282407407,0.322751321,10203,775614,Ryan Yates,3619560,shotBlocked,10/19/2021 13:45,Nottingham Forest
3275,1.060515873,0.042467279,10203,1076756,Brennan Johnson,3619560,shotOT,10/19/2021 13:45,Nottingham Forest
3278,5.630623964,1.946214199,10203,449279,Philip Zinckernagel,3619560,missed_shot,10/19/2021 13:45,Nottingham Forest
3279,0.015873016,0.064550264,10203,1076756,Brennan Johnson,3619560,post,10/19/2021 13:45,Nottingham Forest
3280,1.060515873,0.329546086,10203,1076756,Brennan Johnson,3619560,shotBlocked,10/19/2021 13:45,Nottingham Forest
3283,8.145856501,0.095126705,10203,449279,Philip Zinckernagel,3619560,missed_shot,10/19/2021 13:45,Nottingham Forest
3284,1.181547619,0.322751321,10203,894803,Djed Spence,3619560,shotBlocked,10/19/2021 13:45,Nottingham Forest
3285,1.141203704,0.322751321,10203,492589,Max Lowe,3619560,shotBlocked,10/19/2021 13:45,Nottingham Forest
3286,0.705631106,1.787593508,10203,950474,James Garner,3619560,missed_shot,10/19/2021 13:45,Nottingham Forest
3290,0,0.353327762,10203,471149,Joe Lolley,3619560,missed_shot,10/19/2021 13:45,Nottingham Forest
3291,0.677248677,0.022082985,10203,156937,Lyle Taylor,3619560,shotOT,10/19/2021 13:45,Nottingham Forest
3292,0.13260582,0.24800891,10203,156937,Lyle Taylor,3619560,goal,10/19/2021 13:45,Nottingham Forest
3293,1.645502646,0.290476189,10203,471149,Joe Lolley,3619560,shotOT,10/19/2021 13:45,Nottingham Forest
3294,1.524470899,0.280284042,10203,156937,Lyle Taylor,3619560,goal,10/19/2021 13:45,Nottingham Forest
3402,0.536044974,0.129100528,8678,564794,Jack Stacey,3619564,shotOT,10/19/2021 13:45,AFC Bournemouth
3403,0.757936508,0.322751321,8678,439369,Ryan Christie,3619564,shotBlocked,10/19/2021 13:45,AFC Bournemouth
3404,3.111740993,0.702536034,8678,532743,Philip Billing,3619564,missed_shot,10/19/2021 13:45,AFC Bournemouth
3406,0.939484127,0.322751321,8678,532743,Philip Billing,3619564,shotBlocked,10/19/2021 13:45,AFC Bournemouth
3407,0.495701058,0.290476189,8678,1086939,Gavin Kilkenny,3619564,shotOT,10/19/2021 13:45,AFC Bournemouth
3408,2.389563952,1.468053277,8678,466672,Jefferson Lerma,3619564,missed_shot,10/19/2021 13:45,AFC Bournemouth
3409,0.73776455,0.139292675,8678,439369,Ryan Christie,3619564,shotOT,10/19/2021 13:45,AFC Bournemouth
3410,1.524470899,0.118908381,8678,591734,Dominic Solanke,3619564,goal,10/19/2021 13:45,AFC Bournemouth
3413,1.504298942,0.322751321,8678,564794,Jack Stacey,3619564,shotBlocked,10/19/2021 13:45,AFC Bournemouth
3416,0.354497354,0.665343915,8678,591734,Dominic Solanke,3619564,post,10/19/2021 13:45,AFC Bournemouth
3445,0.334325397,0.022082985,9879,351860,Aleksandar Mitrovic,3619551,goal,10/16/2021 6:30,Fulham
3446,1.421982476,1.277248679,9879,298676,Joe Bryan,3619551,missed_shot,10/16/2021 6:30,Fulham
3448,0.757936508,0.322751321,9879,351860,Aleksandar Mitrovic,3619551,shotBlocked,10/16/2021 6:30,Fulham
3449,1.161375661,0.536786408,9879,351860,Aleksandar Mitrovic,3619551,shotOT,10/16/2021 6:30,Fulham
3450,1.322751323,0.312559174,9879,351860,Aleksandar Mitrovic,3619551,shotOT,10/16/2021 6:30,Fulham
3451,0.818452381,0.322751321,9879,470539,Jean Michael Seri,3619551,shotBlocked,10/16/2021 6:30,Fulham
3452,0,0.023781676,9879,494417,Harry Wilson,3619551,missed_shot,10/16/2021 6:30,Fulham
3454,0.475529101,0.322751321,9879,494417,Harry Wilson,3619551,shotBlocked,10/16/2021 6:30,Fulham
3457,0.979828042,0.322751321,9879,351860,Aleksandar Mitrovic,3619551,shotBlocked,10/16/2021 6:30,Fulham
3458,0.556216931,0.322751321,9879,494417,Harry Wilson,3619551,shotBlocked,10/16/2021 6:30,Fulham
3459,1.9098927,1.307133737,9879,198444,Tim Ream,3619551,missed_shot,10/16/2021 6:30,Fulham
3461,1.83E-16,0.047563353,9879,502420,Harrison Reed,3619551,missed_shot,10/16/2021 6:30,Fulham
3463,1.726190476,0.022082985,9879,351860,Aleksandar Mitrovic,3619551,goal,10/16/2021 6:30,Fulham
3464,0.354497354,0.042467279,9879,262550,Bobby Reid,3619551,goal,10/16/2021 6:30,Fulham
3465,1.34292328,0.312559174,9879,240478,Neeskens Kebano,3619551,shotOT,10/16/2021 6:30,Fulham
3466,0.273809524,0.20384294,9879,662428,Antonee Robinson,3619551,goal,10/16/2021 6:30,Fulham
3488,0.757936508,0.322751321,9796,480787,Duane Holmes,3619552,shotBlocked,10/16/2021 9:00,Huddersfield Town
3489,0.939484127,0.355026453,9796,183747,Tom Lees,3619552,shotOT,10/16/2021 9:00,Huddersfield Town
3490,0.677248677,0.300668336,9796,183747,Tom Lees,3619552,goal,10/16/2021 9:00,Huddersfield Town
3492,11.985456,0.095126705,9796,189074,Jonathan Hogg,3619552,missed_shot,10/16/2021 9:00,Huddersfield Town
3493,1.322751323,0.516402114,9796,675023,Danel Sinani,3619552,shotOT,10/16/2021 9:00,Huddersfield Town
3494,0.553899837,0.989892356,9796,480787,Duane Holmes,3619552,missed_shot,10/16/2021 9:00,Huddersfield Town
3497,1.100859788,0.322751321,9796,812982,Sorba Thomas,3619552,shotBlocked,10/16/2021 9:00,Huddersfield Town
3498,3.959490741,0.61322751,9796,480787,Duane Holmes,3619552,missed_shot,10/16/2021 9:00,Huddersfield Town
3499,0.213293651,0.322751321,9796,480787,Duane Holmes,3619552,shotBlocked,10/16/2021 9:00,Huddersfield Town
3501,2.837802753,1.307133737,9796,812982,Sorba Thomas,3619552,missed_shot,10/16/2021 9:00,Huddersfield Town
3502,1.86739418,0.397493732,9796,480787,Duane Holmes,3619552,goal,10/16/2021 9:00,Huddersfield Town
3506,3.040883282,1.403685461,9796,914134,Lewis O'Brien,3619552,missed_shot,10/16/2021 9:00,Huddersfield Town
3551,0,0.071345029,8678,591734,Dominic Solanke,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3552,0.73776455,0.322751321,8678,591734,Dominic Solanke,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3553,5.031914532,0.023781676,8678,369754,Jamal Lowe,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3554,6.403531828,0.047563353,8678,532743,Philip Billing,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3555,1.645502646,0.300668336,8678,369754,Jamal Lowe,3619550,goal,10/16/2021 9:00,AFC Bournemouth
3557,0.495701058,0.322751321,8678,1171140,Jaidon Anthony,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3559,2.578105317,0.796788908,8678,591734,Dominic Solanke,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3560,0.939484127,0.526594261,8678,982633,Jordan Zemura,3619550,goal,10/16/2021 9:00,AFC Bournemouth
3561,1.322751323,0.429768864,8678,564794,Jack Stacey,3619550,shotOT,10/16/2021 9:00,AFC Bournemouth
3562,1.121031746,0.409384571,8678,439369,Ryan Christie,3619550,shotOT,10/16/2021 9:00,AFC Bournemouth
3563,0.435185185,0.322751321,8678,369754,Jamal Lowe,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3564,0,0.212336396,8678,819215,Lloyd Kelly,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3565,1.83E-16,0.589445834,8678,532743,Philip Billing,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3566,0,0.11720969,8678,591734,Dominic Solanke,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3567,1.97E-16,0.11720969,8678,439369,Ryan Christie,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3568,2.94E-16,0.023781676,8678,591734,Dominic Solanke,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3571,1.080687831,0.322751321,8678,591734,Dominic Solanke,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3572,2.578105317,0.424672791,8678,591734,Dominic Solanke,3619550,missed_shot,10/16/2021 9:00,AFC Bournemouth
3573,1.564814815,0.322751321,8678,591734,Dominic Solanke,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3574,0.616732804,0.322751321,8678,466672,Jefferson Lerma,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3576,0.979828042,0.322751321,8678,591734,Dominic Solanke,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3577,1.080687831,0.322751321,8678,1086939,Gavin Kilkenny,3619550,shotBlocked,10/16/2021 9:00,AFC Bournemouth
3578,1.221891534,0.322751321,10203,716687,Joe Worrall,3619555,shotBlocked,10/16/2021 9:00,Nottingham Forest
3579,1.201719577,0.322751321,10203,160243,Jack Colback,3619555,shotBlocked,10/16/2021 9:00,Nottingham Forest
3580,1.26223545,0.3652186,10203,1076756,Brennan Johnson,3619555,goal,10/16/2021 9:00,Nottingham Forest
3581,3.928902116,1.148513047,10203,492589,Max Lowe,3619555,missed_shot,10/16/2021 9:00,Nottingham Forest
3582,0.919312169,0.322751321,10203,1076756,Brennan Johnson,3619555,shotBlocked,10/16/2021 9:00,Nottingham Forest
3587,0,0.519799496,10203,1076756,Brennan Johnson,3619555,missed_shot,10/16/2021 9:00,Nottingham Forest
3589,6.403531828,0.377109438,10203,775614,Ryan Yates,3619555,missed_shot,10/16/2021 9:00,Nottingham Forest
3590,0.899140212,0.183458646,10203,716687,Joe Worrall,3619555,shotOT,10/16/2021 9:00,Nottingham Forest
3591,0.717592593,0.064550264,10203,37779,Lewis Grabban,3619555,goal,10/16/2021 9:00,Nottingham Forest
3593,0,0.329546086,10203,894803,Djed Spence,3619555,missed_shot,10/16/2021 9:00,Nottingham Forest
3594,0.959656085,0.312559174,10203,492589,Max Lowe,3619555,shotOT,10/16/2021 9:00,Nottingham Forest
3595,1.685846561,0.032275132,10203,37779,Lewis Grabban,3619555,shotOT,10/16/2021 9:00,Nottingham Forest
3596,3.645376669,0.353327762,10203,492589,Max Lowe,3619555,missed_shot,10/16/2021 9:00,Nottingham Forest
3706,1.524470899,0.086633249,8678,591734,Dominic Solanke,3619573,goal,10/23/2021 9:00,AFC Bournemouth
3707,0,0.329546086,8678,591734,Dominic Solanke,3619573,missed_shot,10/23/2021 9:00,AFC Bournemouth
3708,0.757936508,0.064550264,8678,591734,Dominic Solanke,3619573,goal,10/23/2021 9:00,AFC Bournemouth
3709,1.193069243,1.468053277,9796,812982,Sorba Thomas,3619573,missed_shot,10/23/2021 9:00,Huddersfield Town
3710,1,0.290476189,8678,23783,Gary Cahill,3619573,shotOT,10/23/2021 9:00,AFC Bournemouth
3711,2.578105317,0.565664158,8678,466672,Jefferson Lerma,3619573,missed_shot,10/23/2021 9:00,AFC Bournemouth
3712,2.517084875,1.212880863,9796,24157,Fraizer Campbell,3619573,missed_shot,10/23/2021 9:00,Huddersfield Town
3713,1.645502646,0.322751321,8678,591734,Dominic Solanke,3619573,shotBlocked,10/23/2021 9:00,AFC Bournemouth
3714,2.382725825,0.861156724,8678,1171140,Jaidon Anthony,3619573,missed_shot,10/23/2021 9:00,AFC Bournemouth
3715,0.73776455,0.064550264,8678,439369,Ryan Christie,3619573,shotOT,10/23/2021 9:00,AFC Bournemouth
3716,0,0.663756614,8678,439369,Ryan Christie,3619573,missed_shot,10/23/2021 9:00,AFC Bournemouth
3717,1.504298942,0.322751321,9796,24157,Fraizer Campbell,3619573,shotBlocked,10/23/2021 9:00,Huddersfield Town
3718,0,1.148513047,8678,1086939,Gavin Kilkenny,3619573,missed_shot,10/23/2021 9:00,AFC Bournemouth
3719,1.282407407,0.023781676,8678,591734,Dominic Solanke,3619573,shotBlocked,10/23/2021 9:00,AFC Bournemouth
3720,1.665674603,0.258201057,8678,819215,Lloyd Kelly,3619573,goal,10/23/2021 9:00,AFC Bournemouth
3721,0.959656085,0.429768864,9796,736188,Josh Koroma,3619573,shotOT,10/23/2021 9:00,Huddersfield Town
3722,1.302579365,0.322751321,8678,883080,Morgan Rogers,3619573,shotBlocked,10/23/2021 9:00,AFC Bournemouth
3723,1.73E-16,0.565664158,8678,160496,Junior Stanislas,3619573,missed_shot,10/23/2021 9:00,AFC Bournemouth
3965,0,0.11720969,10203,1076756,Brennan Johnson,3619612,missed_shot,10/29/2021 13:45,Nottingham Forest
3967,0.959656085,0.322751321,10203,160243,Jack Colback,3619612,shotBlocked,10/29/2021 13:45,Nottingham Forest
3968,0.354497354,0.387301585,10203,471149,Joe Lolley,3619612,shotOT,10/29/2021 13:45,Nottingham Forest
3970,0.677248677,0.042467279,10203,1076756,Brennan Johnson,3619612,shotOT,10/29/2021 13:45,Nottingham Forest
3978,0,0.11720969,10203,1076756,Brennan Johnson,3619612,missed_shot,10/29/2021 13:45,Nottingham Forest
3979,4.173611111,0.188554719,10203,37779,Lewis Grabban,3619612,missed_shot,10/29/2021 13:45,Nottingham Forest
3980,0.616732804,0.322751321,10203,1076756,Brennan Johnson,3619612,shotBlocked,10/29/2021 13:45,Nottingham Forest
3981,3.51196775,0.377109438,10203,471149,Joe Lolley,3619612,missed_shot,10/29/2021 13:45,Nottingham Forest
3984,0.878968254,0.290476189,10203,449279,Philip Zinckernagel,3619612,shotOT,10/29/2021 13:45,Nottingham Forest
3985,0,0.307463101,10203,1076756,Brennan Johnson,3619612,missed_shot,10/29/2021 13:45,Nottingham Forest
3988,0.213293651,0.322751321,10203,160243,Jack Colback,3619612,goal,10/29/2021 13:45,Nottingham Forest
3989,0.798280423,0.322751321,10203,1076756,Brennan Johnson,3619612,shotBlocked,10/29/2021 13:45,Nottingham Forest
3990,1.443783069,0.322751321,9879,351860,Aleksandar Mitrovic,3619577,shotBlocked,10/24/2021 9:00,Fulham
3991,4.418320106,0.071345029,9879,351860,Aleksandar Mitrovic,3619577,missed_shot,10/24/2021 9:00,Fulham
3992,0.455357143,0.171567808,10203,894803,Djed Spence,3619577,goal,10/24/2021 9:00,Nottingham Forest
3993,0.616732804,0.322751321,9879,494417,Harry Wilson,3619577,shotBlocked,10/24/2021 9:00,Fulham
3994,-5.71E-16,0.519799496,10203,551805,Scott McKenna,3619577,missed_shot,10/24/2021 9:00,Nottingham Forest
3995,1.201719577,0.322751321,9879,351860,Aleksandar Mitrovic,3619577,shotBlocked,10/24/2021 9:00,Fulham
3996,1,0.322751321,9879,351860,Aleksandar Mitrovic,3619577,shotBlocked,10/24/2021 9:00,Fulham
3997,5.328480434,0.329546086,10203,1076756,Brennan Johnson,3619577,missed_shot,10/24/2021 9:00,Nottingham Forest
3998,1.141203704,0.322751321,10203,449279,Philip Zinckernagel,3619577,shotBlocked,10/24/2021 9:00,Nottingham Forest
3999,3.018758556,1.371501553,10203,37779,Lewis Grabban,3619577,missed_shot,10/24/2021 9:00,Nottingham Forest
4000,4.846560847,0.329546086,9879,149150,Denis Odoi,3619577,missed_shot,10/24/2021 9:00,Fulham
4001,1.827050265,0.107017543,9879,351860,Aleksandar Mitrovic,3619577,goal,10/24/2021 9:00,Fulham
4002,1.706018519,0.086633249,9879,240478,Neeskens Kebano,3619577,goal,10/24/2021 9:00,Fulham
4003,0.172949735,0.129100528,9879,351860,Aleksandar Mitrovic,3619577,goal,10/24/2021 9:00,Fulham
4004,1.322751323,0.129100528,10203,471149,Joe Lolley,3619577,shotOT,10/24/2021 9:00,Nottingham Forest
4005,0.354497354,0.322751321,9879,351860,Aleksandar Mitrovic,3619577,shotBlocked,10/24/2021 9:00,Fulham
4006,0,0.095126705,9879,522762,Joshua Onomah,3619577,missed_shot,10/24/2021 9:00,Fulham
4007,1,0.322751321,10203,471149,Joe Lolley,3619577,shotBlocked,10/24/2021 9:00,Nottingham Forest
4008,0.757936508,0.322751321,10203,775614,Ryan Yates,3619577,shotBlocked,10/24/2021 9:00,Nottingham Forest
4009,1.363095238,0.322751321,10203,492589,Max Lowe,3619577,shotBlocked,10/24/2021 9:00,Nottingham Forest
4033,2.667044596,0.448454467,9796,181234,Danny Ward,3619620,missed_shot,11/2/2021 13:45,Huddersfield Town
4034,1.726190476,0.65026455,9796,480787,Duane Holmes,3619620,post,11/2/2021 13:45,Huddersfield Town
4035,0.39484127,0.322751321,9796,914134,Lewis O'Brien,3619620,shotBlocked,11/2/2021 13:45,Huddersfield Town
4038,0.374669312,0.409384571,9796,575804,Harry Toffolo,3619620,shotOT,11/2/2021 13:45,Huddersfield Town
4039,0.486594889,1.691041784,9796,480787,Duane Holmes,3619620,missed_shot,11/2/2021 13:45,Huddersfield Town
4044,8.442422403,0.095126705,9796,675023,Danel Sinani,3619620,missed_shot,11/2/2021 13:45,Huddersfield Town
4045,0,0.164773043,9796,1096400,Levi Colwill,3619620,missed_shot,11/2/2021 13:45,Huddersfield Town
4046,0.475529101,0.118908381,9796,181234,Danny Ward,3619620,goal,11/2/2021 13:45,Huddersfield Town
4047,4.23478836,0.095126705,9796,914134,Lewis O'Brien,3619620,missed_shot,11/2/2021 13:45,Huddersfield Town
4077,0,0.071345029,10203,471149,Joe Lolley,3619618,missed_shot,11/2/2021 13:45,Nottingham Forest
4078,4.387731481,0.236118072,10203,156937,Lyle Taylor,3619618,missed_shot,11/2/2021 13:45,Nottingham Forest
4079,0.717592593,0.322751321,10203,1076756,Brennan Johnson,3619618,shotBlocked,11/2/2021 13:45,Nottingham Forest
4082,2.667044596,0.236118072,10203,716687,Joe Worrall,3619618,missed_shot,11/2/2021 13:45,Nottingham Forest
4085,0.193121693,0.193650793,10203,37779,Lewis Grabban,3619618,goal,11/2/2021 13:45,Nottingham Forest
4086,1.463955026,0.322751321,10203,716687,Joe Worrall,3619618,shotBlocked,11/2/2021 13:45,Nottingham Forest
4087,0.717592593,0.322751321,10203,449279,Philip Zinckernagel,3619618,shotBlocked,11/2/2021 13:45,Nottingham Forest
4089,1.181547619,0.322751321,10203,1076756,Brennan Johnson,3619618,shotBlocked,11/2/2021 13:45,Nottingham Forest
4090,1.383267196,0.322751321,10203,1081174,Alex Mighten,3619618,shotBlocked,11/2/2021 13:45,Nottingham Forest
4091,0,0.212336396,10203,37779,Lewis Grabban,3619618,missed_shot,11/2/2021 13:45,Nottingham Forest
4093,0.273809524,0.322751321,9879,494417,Harry Wilson,3619607,shotBlocked,10/30/2021 6:30,Fulham
4094,5.217268221,0.637009187,9879,470539,Jean Michael Seri,3619607,missed_shot,10/30/2021 6:30,Fulham
4095,1.766534392,0.322751321,9879,262550,Bobby Reid,3619607,shotBlocked,10/30/2021 6:30,Fulham
4096,0,0.164773043,9879,240478,Neeskens Kebano,3619607,missed_shot,10/30/2021 6:30,Fulham
4097,1.746362434,0.032275132,9879,351860,Aleksandar Mitrovic,3619607,goal,10/30/2021 6:30,Fulham
4099,2.450752318,1.277248679,9879,470539,Jean Michael Seri,3619607,missed_shot,10/30/2021 6:30,Fulham
4105,0.415013228,0.022082985,9879,351860,Aleksandar Mitrovic,3619607,goal,10/30/2021 6:30,Fulham
4107,2.533635677,0.023781676,9879,240478,Neeskens Kebano,3619607,missed_shot,10/30/2021 6:30,Fulham
4110,1.121031746,0.322751321,9879,494417,Harry Wilson,3619607,shotBlocked,10/30/2021 6:30,Fulham
4111,0,0.140991367,9879,262550,Bobby Reid,3619607,missed_shot,10/30/2021 6:30,Fulham
4112,4.418320106,1.307133737,9879,240478,Neeskens Kebano,3619607,missed_shot,10/30/2021 6:30,Fulham
4113,1.181547619,0.322751321,9879,502420,Harrison Reed,3619607,shotBlocked,10/30/2021 6:30,Fulham
4114,0.39484127,0.419576718,9879,683402,Tosin Adarabioyo,3619607,shotOT,10/30/2021 6:30,Fulham
4115,1.403439153,0.377109438,9879,351860,Aleksandar Mitrovic,3619607,goal,10/30/2021 6:30,Fulham
4117,2.889392795,0.047563353,9879,494417,Harry Wilson,3619607,missed_shot,10/30/2021 6:30,Fulham
4140,0,0.674867725,9796,914134,Lewis O'Brien,3619608,missed_shot,10/30/2021 9:00,Huddersfield Town
4142,5.249465774,1.91403029,9796,181234,Danny Ward,3619608,missed_shot,10/30/2021 9:00,Huddersfield Town
4143,0.939484127,0.074742411,9796,675023,Danel Sinani,3619608,shotOT,10/30/2021 9:00,Huddersfield Town
4144,1.302579365,0.3652186,9796,181234,Danny Ward,3619608,shotOT,10/30/2021 9:00,Huddersfield Town
4145,0,0.565664158,9796,480787,Duane Holmes,3619608,missed_shot,10/30/2021 9:00,Huddersfield Town
4146,0.899140212,0.300668336,9796,1096400,Levi Colwill,3619608,shotOT,10/30/2021 9:00,Huddersfield Town
4147,3.334089192,0.448454467,9796,914134,Lewis O'Brien,3619608,missed_shot,10/30/2021 9:00,Huddersfield Town
4148,0.757936508,0.042467279,9796,302785,Matthew Pearson,3619608,shotOT,10/30/2021 9:00,Huddersfield Town
4150,1.121031746,0.322751321,9796,575804,Harry Toffolo,3619608,shotBlocked,10/30/2021 9:00,Huddersfield Town
4151,4.75688772,1.787593508,9796,812982,Sorba Thomas,3619608,missed_shot,10/30/2021 9:00,Huddersfield Town
4152,0,1.245064771,9796,812982,Sorba Thomas,3619608,missed_shot,10/30/2021 9:00,Huddersfield Town
4153,1.322751323,0.322751321,9796,181234,Danny Ward,3619608,shotBlocked,10/30/2021 9:00,Huddersfield Town
4154,1.706018519,0.312559174,9796,189074,Jonathan Hogg,3619608,goal,10/30/2021 9:00,Huddersfield Town
4155,0.757936508,0.064550264,9796,736188,Josh Koroma,3619608,shotOT,10/30/2021 9:00,Huddersfield Town
4305,3.867724868,0.49601782,8678,532743,Philip Billing,3619624,missed_shot,11/3/2021 13:45,AFC Bournemouth
4308,13.61659018,0.164773043,8678,819215,Lloyd Kelly,3619624,missed_shot,11/3/2021 13:45,AFC Bournemouth
4311,0.193121693,0.151183514,8678,532743,Philip Billing,3619624,goal,11/3/2021 13:45,AFC Bournemouth
4313,0.152777778,0.086633249,8678,819762,Chris Mepham,3619624,shotOT,11/3/2021 13:45,AFC Bournemouth
4314,4.957773057,1.626673968,8678,591734,Dominic Solanke,3619624,missed_shot,11/3/2021 13:45,AFC Bournemouth
4318,0.65707672,0.054358117,8678,564794,Jack Stacey,3619624,shotOT,11/3/2021 13:45,AFC Bournemouth
4319,1.746362434,0.022082985,8678,369754,Jamal Lowe,3619624,shotOT,11/3/2021 13:45,AFC Bournemouth
4320,3.111740993,0.424672791,8678,591734,Dominic Solanke,3619624,missed_shot,11/3/2021 13:45,AFC Bournemouth
4321,1.544642857,0.074742411,8678,564794,Jack Stacey,3619624,shotOT,11/3/2021 13:45,AFC Bournemouth
4322,0,0.140991367,8678,591734,Dominic Solanke,3619624,missed_shot,11/3/2021 13:45,AFC Bournemouth
4364,0,0.047563353,9879,351860,Aleksandar Mitrovic,3619621,missed_shot,11/3/2021 13:45,Fulham
4365,1.584986772,0.355026453,9879,240478,Neeskens Kebano,3619621,goal,11/3/2021 13:45,Fulham
4366,0.354497354,0.3652186,9879,351860,Aleksandar Mitrovic,3619621,goal,11/3/2021 13:45,Fulham
4371,2.140322823,1.435869369,9879,149150,Denis Odoi,3619621,missed_shot,11/3/2021 13:45,Fulham
4372,0.616732804,0.377109438,9879,502420,Harrison Reed,3619621,shotOT,11/3/2021 13:45,Fulham
4373,8.627776092,0.307463101,9879,149150,Denis Odoi,3619621,missed_shot,11/3/2021 13:45,Fulham
4374,0.65707672,0.3652186,9879,351860,Aleksandar Mitrovic,3619621,shotOT,11/3/2021 13:45,Fulham
4375,1.97E-16,0.353327762,9879,494417,Harry Wilson,3619621,missed_shot,11/3/2021 13:45,Fulham
4376,1.141203704,0.215733778,9879,262550,Bobby Reid,3619621,shotOT,11/3/2021 13:45,Fulham
4377,0.878968254,0.322751321,9879,502420,Harrison Reed,3619621,shotBlocked,11/3/2021 13:45,Fulham
4378,5.106056008,0.49601782,9879,662428,Antonee Robinson,3619621,missed_shot,11/3/2021 13:45,Fulham
4379,0.919312169,0.042467279,9879,494417,Harry Wilson,3619621,goal,11/3/2021 13:45,Fulham
4380,0.314153439,0.332943468,9879,494417,Harry Wilson,3619621,goal,11/3/2021 13:45,Fulham
4382,2.988905997,1.532421094,9879,1128945,Rodrigo Muniz,3619621,missed_shot,11/3/2021 13:45,Fulham
4383,0.818452381,0.439961011,9879,240478,Neeskens Kebano,3619621,goal,11/3/2021 13:45,Fulham
4384,1.100859788,0.096825396,9879,1128945,Rodrigo Muniz,3619621,goal,11/3/2021 13:45,Fulham
4385,2.311287479,0.448454467,9879,963965,Fabio Carvalho,3619621,missed_shot,11/3/2021 13:45,Fulham
4386,0.233465608,0.064550264,9879,1128945,Rodrigo Muniz,3619621,goal,11/3/2021 13:45,Fulham
4390,3.463700335,1.307133737,8678,23783,Gary Cahill,3619613,missed_shot,10/30/2021 14:00,AFC Bournemouth
4391,1.827050265,0.322751321,8678,1171140,Jaidon Anthony,3619613,shotBlocked,10/30/2021 14:00,AFC Bournemouth
4392,0,1.819777417,8678,439369,Ryan Christie,3619613,missed_shot,10/30/2021 14:00,AFC Bournemouth
4393,0.899140212,0.074742411,8678,591734,Dominic Solanke,3619613,goal,10/30/2021 14:00,AFC Bournemouth
4396,1.463955026,0.322751321,8678,591734,Dominic Solanke,3619613,shotBlocked,10/30/2021 14:00,AFC Bournemouth
4397,1.685846561,0.042467279,8678,369754,Jamal Lowe,3619613,goal,10/30/2021 14:00,AFC Bournemouth
4398,1.463955026,0.086633249,8678,532743,Philip Billing,3619613,shotOT,10/30/2021 14:00,AFC Bournemouth
4402,3.622395986,1.339317645,8678,591734,Dominic Solanke,3619613,missed_shot,10/30/2021 14:00,AFC Bournemouth
4472,4.112433862,0.095126705,9796,181234,Danny Ward,3619751,missed_shot,11/6/2021 9:00,Huddersfield Town
4473,0.152777778,0.074742411,9796,675023,Danel Sinani,3619751,goal,11/6/2021 9:00,Huddersfield Town
4480,1.060515873,0.322751321,9796,914134,Lewis O'Brien,3619751,shotBlocked,11/6/2021 9:00,Huddersfield Town
4481,0.334325397,0.322751321,9796,736188,Josh Koroma,3619751,shotBlocked,11/6/2021 9:00,Huddersfield Town
